,선수,WAR,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR+,연도,포지션,생일
920,정진호,0.47,111,299,269,53,81,12,1,2,101,37,8,1,19,1.0,0.0,44.0,8.0,9.0,1.0,0.301,0.348,0.375,0.7240000000000001,0.319,81.3,0.47,2018,RF,1988-10-02
921,김태균,0.47,73,271,254,25,80,11,0,10,121,34,0,1,13,4.0,1.0,56.0,7.0,0.0,0.0,0.315,0.358,0.47600000000000003,0.8340000000000001,0.364,108.2,0.47,2018,DH,1982-05-29
922,서상우,0.47,56,137,111,18,28,5,0,4,45,12,1,0,25,1.0,1.0,37.0,1.0,0.0,0.0,0.252,0.39399999999999996,0.405,0.8,0.37200000000000005,112.9,0.47,2016,DH,1989-09-17
923,이여상,0.47,86,211,182,18,43,7,0,3,59,19,7,2,15,2.0,0.0,40.0,5.0,12.0,0.0,0.23600000000000002,0.302,0.324,0.626,0.28300000000000003,72.0,0.47,2012,3B,1984-02-01
924,이성열,0.47,96,291,256,46,66,10,0,14,118,39,2,3,24,9.0,1.0,80.0,0.0,1.0,1.0,0.258,0.341,0.461,0.802,0.353,93.0,0.47,2014,DH,1984-07-13
925,김원석,0.47,78,212,195,29,54,12,2,7,91,26,0,0,10,5.0,0.0,59.0,3.0,2.0,0.0,0.27699999999999997,0.32899999999999996,0.467,0.795,0.345,97.2,0.47,2017,RF,1989-10-29
926,이원재,0.47,77,150,138,12,42,10,0,5,67,19,0,2,10,0.0,0.0,33.0,3.0,0.0,2.0,0.304,0.34700000000000003,0.486,0.8320000000000001,0.359,107.4,0.47,2018,LF,1989-05-20
927,박노민,0.47,37,81,72,10,18,3,0,2,27,11,1,0,6,1.0,0.0,16.0,1.0,2.0,0.0,0.25,0.317,0.375,0.6920000000000001,0.318,88.0,0.47,2011,C,1985-08-18
928,박정준,0.46,78,195,166,24,41,6,0,4,59,21,5,2,23,1.0,0.0,44.0,3.0,1.0,3.0,0.247,0.337,0.355,0.6920000000000001,0.326,89.1,0.46,2013,LF,1984-06-26
930,윤요섭,0.46,66,149,126,14,30,6,0,6,54,16,1,1,20,3.0,1.0,24.0,7.0,0.0,0.0,0.23800000000000002,0.35600000000000004,0.429,0.784,0.355,96.0,0.46,2016,C,1982-03-30
931,윤정우,0.46,46,82,67,20,20,5,0,2,31,13,6,1,5,7.0,0.0,15.0,2.0,2.0,1.0,0.299,0.4,0.46299999999999997,0.863,0.385,115.4,0.46,2016,RF,1988-05-12
932,이대수,0.46,125,416,375,33,87,13,1,7,123,37,2,4,26,6.0,0.0,57.0,4.0,6.0,3.0,0.23199999999999998,0.29,0.32799999999999996,0.618,0.284,62.0,0.46,2010,SS,1981-08-21
933,최동수,0.46,94,287,252,20,70,8,0,1,81,37,0,1,26,3.0,3.0,29.0,6.0,1.0,5.0,0.278,0.34600000000000003,0.321,0.6679999999999999,0.317,95.0,0.46,2012,1B,1971-09-11
934,이숭용,0.46,124,374,328,37,90,15,0,2,111,30,5,2,36,3.0,0.0,37.0,7.0,5.0,2.0,0.27399999999999997,0.35,0.33799999999999997,0.688,0.32299999999999995,87.6,0.46,2010,1B,1971-03-10
935,손용석,0.45,49,71,57,11,15,3,1,0,20,12,1,0,10,1.0,0.0,9.0,1.0,2.0,1.0,0.263,0.377,0.35100000000000003,0.728,0.341,103.8,0.45,2011,2B,1987-04-13
936,고동진,0.45,93,360,312,31,85,14,0,1,102,31,4,8,34,6.0,0.0,54.0,11.0,3.0,5.0,0.272,0.35,0.327,0.677,0.326,88.8,0.45,2013,RF,1980-04-01
937,안태영,0.44,41,80,63,12,17,6,0,1,26,9,1,0,7,10.0,0.0,21.0,3.0,0.0,0.0,0.27,0.425,0.413,0.838,0.397,124.3,0.44,2014,DH,1985-03-15
938,김상수,0.44,122,499,453,63,119,13,1,10,164,50,12,9,27,8.0,0.0,91.0,11.0,8.0,3.0,0.263,0.314,0.36200000000000004,0.6759999999999999,0.299,67.1,0.44,2018,SS,1990-03-23
939,황윤호,0.43,57,130,123,9,37,5,2,1,49,9,2,2,5,0.0,0.0,12.0,2.0,1.0,1.0,0.301,0.326,0.39799999999999996,0.7240000000000001,0.331,97.3,0.43,2019,2B,1993-09-22
940,최재원,0.43,114,102,85,31,21,8,0,2,35,13,14,5,10,6.0,0.0,29.0,1.0,1.0,0.0,0.247,0.366,0.41200000000000003,0.778,0.355,104.1,0.43,2015,CF,1990-07-30
941,이택근,0.42,100,269,241,27,67,15,1,3,93,29,0,0,25,1.0,1.0,58.0,9.0,1.0,1.0,0.278,0.34700000000000003,0.386,0.733,0.332,87.7,0.42,2017,RF,1980-07-10
942,이성열,0.42,104,298,265,24,58,12,0,7,91,35,5,6,25,6.0,0.0,85.0,6.0,1.0,1.0,0.21899999999999997,0.3,0.34299999999999997,0.643,0.306,87.2,0.42,2012,RF,1984-07-13
943,김다원,0.42,86,210,189,21,51,13,1,5,81,17,2,2,12,5.0,0.0,53.0,3.0,3.0,1.0,0.27,0.32899999999999996,0.429,0.757,0.335,84.7,0.42,2014,RF,1985-09-17
944,이원석,0.41,79,255,231,29,58,8,2,5,85,25,0,0,19,1.0,0.0,53.0,2.0,2.0,2.0,0.251,0.308,0.368,0.6759999999999999,0.306,70.6,0.41,2014,3B,1986-10-21
945,류지혁,0.41,125,330,297,60,77,13,4,3,107,26,7,5,21,4.0,0.0,55.0,2.0,8.0,0.0,0.259,0.317,0.36,0.677,0.301,70.7,0.41,2017,SS,1994-01-13
946,박경수,0.41,87,201,162,33,37,6,1,2,51,19,7,1,25,5.0,0.0,33.0,6.0,6.0,3.0,0.228,0.344,0.315,0.6579999999999999,0.307,70.0,0.41,2014,2B,1984-03-31
947,김상수,0.4,105,401,358,56,97,13,0,3,119,38,6,4,23,8.0,0.0,39.0,9.0,8.0,4.0,0.271,0.326,0.332,0.6579999999999999,0.304,64.5,0.4,2016,SS,1990-03-23
948,조용호,0.4,68,225,191,34,52,7,1,0,61,10,11,2,25,3.0,0.0,39.0,4.0,6.0,0.0,0.272,0.365,0.319,0.685,0.318,81.7,0.4,2017,CF,1989-09-09
949,정의윤,0.39,97,292,261,29,69,14,0,7,104,38,5,4,21,5.0,1.0,40.0,9.0,2.0,3.0,0.264,0.32799999999999996,0.39799999999999996,0.726,0.325,85.6,0.39,2014,LF,1986-07-25
950,오윤,0.39,57,149,130,12,32,7,1,2,47,18,1,1,15,2.0,0.0,34.0,5.0,2.0,0.0,0.24600000000000002,0.33299999999999996,0.36200000000000004,0.695,0.326,93.9,0.39,2011,RF,1981-09-08
951,김준태,0.39,68,144,120,12,33,3,1,2,44,16,0,0,22,0.0,1.0,42.0,0.0,1.0,1.0,0.275,0.385,0.36700000000000005,0.7509999999999999,0.35200000000000004,97.4,0.39,2016,C,1994-07-31
952,박동원,0.39,39,128,117,19,29,3,0,6,50,17,0,0,9,0.0,1.0,25.0,3.0,2.0,0.0,0.248,0.302,0.42700000000000005,0.7290000000000001,0.308,75.6,0.39,2018,C,1990-04-07
953,이홍구,0.39,112,246,222,25,48,10,1,12,96,39,1,0,12,7.0,1.0,64.0,3.0,5.0,0.0,0.21600000000000003,0.278,0.43200000000000005,0.71,0.303,67.0,0.39,2015,C,1990-12-11
954,김호령,0.38,98,105,90,31,24,6,1,1,35,11,3,2,9,2.0,0.0,23.0,0.0,3.0,1.0,0.267,0.34299999999999997,0.389,0.732,0.32299999999999995,83.2,0.38,2017,CF,1992-04-30
955,손시헌,0.38,68,149,135,17,36,4,1,2,48,10,1,2,5,5.0,0.0,23.0,2.0,4.0,0.0,0.267,0.317,0.35600000000000004,0.6729999999999999,0.308,81.5,0.38,2019,SS,1980-10-19
956,박헌도,0.38,56,130,113,19,29,4,0,4,45,13,0,0,14,3.0,0.0,27.0,3.0,0.0,0.0,0.257,0.354,0.39799999999999996,0.752,0.34299999999999997,95.3,0.38,2017,LF,1987-01-01
957,허경민,0.38,130,422,369,50,95,22,1,3,128,40,8,4,29,10.0,0.0,48.0,15.0,12.0,2.0,0.257,0.327,0.34700000000000003,0.674,0.302,71.8,0.38,2017,3B,1990-08-26
958,채은성,0.38,90,198,173,25,43,11,2,4,70,20,3,3,14,5.0,1.0,39.0,4.0,3.0,3.0,0.249,0.318,0.405,0.723,0.317,83.5,0.38,2015,RF,1990-02-06
959,김상현,0.38,113,360,322,39,76,17,0,7,114,37,8,1,29,4.0,1.0,84.0,17.0,1.0,4.0,0.23600000000000002,0.304,0.354,0.6579999999999999,0.308,76.7,0.38,2013,RF,1980-11-12
960,최재훈,0.38,104,309,269,22,69,10,0,1,82,16,0,2,26,8.0,0.0,36.0,10.0,6.0,0.0,0.257,0.34,0.305,0.645,0.302,69.2,0.38,2017,C,1989-08-27
961,신성현,0.38,89,184,158,30,44,8,0,8,76,24,0,4,15,5.0,0.0,54.0,3.0,6.0,0.0,0.278,0.36,0.48100000000000004,0.841,0.363,100.6,0.38,2016,3B,1990-10-19
962,허경민,0.37,92,173,154,28,41,8,0,0,49,14,9,8,7,5.0,0.0,17.0,7.0,6.0,1.0,0.266,0.317,0.318,0.636,0.295,79.9,0.37,2012,2B,1990-08-26
963,안치용,0.37,30,58,48,3,15,1,0,1,19,4,2,1,8,1.0,0.0,10.0,2.0,0.0,1.0,0.313,0.414,0.396,0.81,0.382,127.3,0.37,2010,RF,1979-02-23
964,이승엽,0.37,111,483,443,62,112,24,0,13,175,69,3,1,30,2.0,2.0,94.0,8.0,0.0,8.0,0.253,0.298,0.395,0.693,0.317,83.1,0.37,2013,1B,1976-08-18
965,안익훈,0.37,50,74,62,9,21,2,1,0,25,3,1,1,9,0.0,0.0,10.0,1.0,3.0,0.0,0.33899999999999997,0.423,0.40299999999999997,0.826,0.37200000000000005,114.7,0.37,2015,CF,1996-02-12
966,지석훈,0.37,121,304,268,29,64,16,0,6,98,24,1,0,22,10.0,0.0,67.0,8.0,2.0,2.0,0.239,0.318,0.366,0.684,0.309,74.8,0.37,2017,SS,1984-03-17
967,문규현,0.36,80,201,173,18,41,8,0,3,58,16,2,1,15,4.0,1.0,40.0,3.0,6.0,3.0,0.237,0.308,0.335,0.643,0.29,65.6,0.36,2010,SS,1983-07-05
968,박헌도,0.36,37,82,69,9,18,7,0,3,34,11,1,0,10,3.0,0.0,25.0,1.0,0.0,0.0,0.261,0.37799999999999995,0.493,0.871,0.39,118.6,0.36,2016,LF,1987-01-01
969,김회성,0.36,59,162,140,21,33,8,1,6,61,18,0,0,14,4.0,0.0,45.0,4.0,3.0,1.0,0.23600000000000002,0.321,0.436,0.757,0.32899999999999996,76.8,0.36,2014,3B,1985-12-04
970,하준호,0.36,80,279,248,33,64,10,0,6,92,26,10,3,21,7.0,1.0,73.0,2.0,2.0,1.0,0.258,0.332,0.371,0.703,0.321,79.3,0.36,2015,RF,1989-04-29
971,김재호,0.36,83,102,85,11,19,3,1,0,24,8,5,1,14,1.0,0.0,15.0,3.0,2.0,0.0,0.22399999999999998,0.34,0.282,0.622,0.301,72.3,0.36,2010,SS,1985-03-21
972,오지환,0.36,63,180,156,17,33,7,0,2,46,15,5,2,19,1.0,0.0,57.0,2.0,3.0,1.0,0.212,0.299,0.295,0.594,0.28300000000000003,64.4,0.36,2011,SS,1990-03-12
973,유재신,0.36,62,32,27,21,7,2,0,0,9,3,10,1,3,0.0,0.0,10.0,2.0,2.0,0.0,0.259,0.33299999999999996,0.33299999999999996,0.667,0.294,62.9,0.36,2015,CF,1987-11-21
974,김찬형,0.36,76,154,141,16,39,4,2,1,50,12,3,4,6,4.0,0.0,21.0,1.0,2.0,1.0,0.27699999999999997,0.322,0.355,0.677,0.313,85.3,0.36,2019,SS,1997-12-29
975,장성호,0.35,49,114,94,11,29,4,0,1,36,16,1,0,17,2.0,0.0,15.0,3.0,0.0,1.0,0.309,0.42100000000000004,0.38299999999999995,0.804,0.381,118.4,0.35,2015,DH,1977-10-18
976,나주환,0.35,96,273,246,31,66,15,0,5,96,22,3,5,12,2.0,0.0,47.0,9.0,12.0,1.0,0.268,0.307,0.39,0.6970000000000001,0.3,70.7,0.35,2015,2B,1984-06-14
977,이종환,0.35,92,138,122,14,35,9,0,2,50,23,0,2,11,2.0,0.0,33.0,1.0,2.0,1.0,0.287,0.353,0.41,0.763,0.344,91.0,0.35,2014,RF,1986-05-08
978,윤해진,0.35,68,101,90,17,24,2,0,0,26,6,5,3,6,2.0,0.0,22.0,2.0,3.0,0.0,0.267,0.327,0.289,0.615,0.292,77.5,0.35,2012,SS,1989-02-25
979,류승현,0.34,35,85,75,9,23,3,1,1,31,13,0,0,7,1.0,0.0,12.0,2.0,1.0,1.0,0.307,0.369,0.413,0.782,0.34700000000000003,99.6,0.34,2018,3B,1997-07-01
980,정주현,0.34,61,104,83,21,18,4,2,0,26,15,10,4,16,0.0,0.0,19.0,1.0,4.0,1.0,0.217,0.34,0.313,0.653,0.306,75.3,0.34,2013,2B,1990-10-13
981,김회성,0.34,58,102,85,15,22,5,0,4,39,17,1,0,11,3.0,0.0,26.0,3.0,3.0,0.0,0.259,0.364,0.45899999999999996,0.823,0.35100000000000003,98.8,0.34,2018,3B,1985-12-04
982,박용택,0.34,64,215,195,19,55,9,0,1,67,22,3,1,18,0.0,1.0,30.0,3.0,0.0,2.0,0.282,0.34,0.344,0.6829999999999999,0.321,92.7,0.34,2019,DH,1979-04-21
983,최진행,0.34,45,129,117,10,27,6,0,6,51,19,0,0,9,2.0,0.0,28.0,3.0,0.0,1.0,0.231,0.295,0.436,0.731,0.33,100.5,0.34,2019,LF,1985-08-17
984,장성우,0.34,118,348,294,28,68,11,1,8,105,46,0,4,43,2.0,1.0,59.0,13.0,4.0,5.0,0.231,0.32899999999999996,0.35700000000000004,0.6859999999999999,0.309,72.5,0.34,2017,C,1990-01-17
985,신범수,0.34,39,65,57,4,12,5,0,2,23,7,0,0,7,1.0,0.0,14.0,1.0,0.0,0.0,0.21100000000000002,0.308,0.40399999999999997,0.711,0.327,96.2,0.34,2019,C,1998-01-25
986,손주인,0.34,96,167,146,11,36,6,2,0,46,17,1,1,10,3.0,0.0,15.0,3.0,7.0,1.0,0.247,0.306,0.315,0.621,0.28600000000000003,72.9,0.34,2012,2B,1983-12-01
987,신본기,0.33,99,281,240,27,55,11,0,1,69,25,6,3,24,5.0,1.0,55.0,2.0,12.0,0.0,0.22899999999999998,0.312,0.28800000000000003,0.6,0.28,58.7,0.33,2013,SS,1989-03-21
988,지성준,0.33,58,109,104,7,26,6,0,2,38,11,0,0,5,0.0,0.0,21.0,3.0,0.0,0.0,0.25,0.284,0.365,0.65,0.3,79.7,0.33,2019,C,1994-04-10
989,장성우,0.33,64,73,62,6,16,0,0,0,16,6,0,0,10,0.0,0.0,17.0,1.0,0.0,1.0,0.258,0.35600000000000004,0.258,0.614,0.309,82.4,0.33,2011,C,1990-01-17
990,한승택,0.33,61,101,89,10,22,6,0,3,37,15,0,0,7,2.0,0.0,24.0,4.0,3.0,0.0,0.247,0.316,0.41600000000000004,0.732,0.313,77.5,0.33,2018,C,1994-06-21
991,김재현,0.33,53,77,65,19,18,1,1,1,24,5,7,1,9,3.0,0.0,17.0,0.0,0.0,0.0,0.27699999999999997,0.39,0.369,0.759,0.353,102.6,0.33,2018,LF,1987-11-07
992,최동수,0.32,80,199,181,16,55,8,0,2,69,30,0,1,11,2.0,0.0,21.0,6.0,2.0,3.0,0.304,0.345,0.381,0.726,0.33799999999999997,102.1,0.32,2011,DH,1971-09-11
993,김지수,0.32,81,106,91,16,26,5,0,3,40,9,2,2,10,0.0,0.0,16.0,3.0,4.0,1.0,0.28600000000000003,0.353,0.44,0.7929999999999999,0.345,88.8,0.32,2016,2B,1986-08-23
994,서상우,0.32,51,84,69,10,20,0,0,2,26,14,0,1,12,1.0,0.0,18.0,1.0,0.0,2.0,0.29,0.39299999999999996,0.377,0.77,0.354,106.5,0.32,2018,DH,1989-09-17
995,이용규,0.32,57,200,179,31,47,8,1,0,57,12,10,3,17,2.0,0.0,20.0,4.0,1.0,1.0,0.263,0.332,0.318,0.65,0.304,70.8,0.32,2017,CF,1985-08-26
996,현재윤,0.32,53,126,100,10,26,5,0,1,34,8,1,2,10,3.0,0.0,14.0,3.0,13.0,0.0,0.26,0.345,0.34,0.685,0.297,69.2,0.32,2013,C,1979-07-08
997,정은원,0.32,98,227,201,33,50,5,3,4,73,20,5,1,22,1.0,0.0,50.0,0.0,2.0,1.0,0.249,0.324,0.363,0.688,0.308,71.5,0.32,2018,2B,2000-01-17
998,김태군,0.31,144,474,421,45,107,24,0,6,149,52,1,1,25,10.0,0.0,77.0,12.0,11.0,7.0,0.254,0.307,0.354,0.6609999999999999,0.295,64.8,0.31,2015,C,1989-12-30
999,최항,0.3,37,116,106,14,34,8,0,1,45,16,0,1,3,3.0,0.0,29.0,1.0,2.0,2.0,0.321,0.35100000000000003,0.425,0.775,0.341,97.5,0.3,2017,3B,1994-01-03
1000,나경민,0.3,87,71,57,23,15,2,0,0,17,1,12,4,10,3.0,0.0,21.0,0.0,1.0,0.0,0.263,0.4,0.298,0.698,0.337,92.2,0.3,2018,CF,1991-12-12
1001,이흥련,0.3,88,155,132,21,30,4,1,1,39,17,1,0,14,5.0,0.0,24.0,0.0,4.0,0.0,0.22699999999999998,0.325,0.295,0.62,0.292,56.0,0.3,2014,C,1989-05-16
1002,고종욱,0.3,54,111,105,12,26,5,4,1,42,9,7,6,5,0.0,0.0,26.0,0.0,0.0,1.0,0.248,0.27899999999999997,0.4,0.679,0.309,82.2,0.3,2011,CF,1989-01-11
1003,이재원,0.3,114,350,314,32,76,15,0,9,118,42,0,1,16,8.0,0.0,55.0,9.0,8.0,4.0,0.242,0.292,0.376,0.6679999999999999,0.29100000000000004,61.9,0.3,2017,C,1988-02-24
1004,진갑용,0.29,39,73,68,8,22,2,0,3,33,10,0,0,4,0.0,0.0,9.0,3.0,0.0,1.0,0.324,0.35600000000000004,0.485,0.8420000000000001,0.37200000000000005,114.7,0.29,2015,C,1974-05-08
1005,손인호,0.29,42,71,62,6,20,4,0,2,30,12,1,0,5,0.0,0.0,14.0,1.0,2.0,2.0,0.32299999999999995,0.36200000000000004,0.484,0.846,0.36700000000000005,116.9,0.29,2010,DH,1975-04-03
1006,양성우,0.29,45,103,87,12,17,3,0,0,20,3,6,1,15,1.0,0.0,27.0,1.0,0.0,0.0,0.195,0.32,0.23,0.55,0.281,70.4,0.29,2012,CF,1989-05-02
1007,민병헌,0.29,64,80,70,23,20,2,1,0,24,4,11,4,9,0.0,2.0,14.0,0.0,1.0,0.0,0.28600000000000003,0.36700000000000005,0.34299999999999997,0.71,0.325,88.9,0.29,2010,LF,1987-03-10
1008,조동화,0.28,115,300,250,38,61,7,1,3,79,27,15,2,27,7.0,0.0,56.0,1.0,14.0,2.0,0.244,0.332,0.316,0.648,0.297,69.5,0.28,2010,LF,1981-03-22
1009,김민우,0.28,33,55,48,5,14,1,1,0,17,11,1,1,5,1.0,0.0,8.0,1.0,0.0,1.0,0.292,0.364,0.354,0.718,0.344,101.2,0.28,2013,3B,1979-03-21
1010,최원준,0.28,101,331,302,46,82,14,1,4,110,32,10,4,20,4.0,0.0,58.0,4.0,4.0,1.0,0.272,0.324,0.364,0.688,0.308,73.7,0.28,2018,SS,1997-03-23
1011,김재현,0.28,33,42,36,12,10,2,1,0,14,6,11,2,4,0.0,0.0,8.0,1.0,1.0,1.0,0.278,0.342,0.389,0.73,0.332,93.3,0.28,2013,RF,1987-11-07
1012,조인성,0.28,75,185,164,16,37,7,0,7,65,34,0,0,14,2.0,0.0,40.0,5.0,2.0,3.0,0.226,0.29,0.396,0.6859999999999999,0.3,59.6,0.28,2014,C,1975-05-25
1013,고영민,0.28,52,108,94,18,27,2,0,1,32,7,1,1,11,0.0,0.0,18.0,3.0,1.0,2.0,0.287,0.355,0.34,0.696,0.325,81.7,0.28,2014,2B,1984-02-08
1014,강민국,0.28,58,94,88,12,24,0,1,0,26,7,2,0,6,0.0,0.0,17.0,2.0,0.0,0.0,0.273,0.319,0.295,0.615,0.295,72.6,0.28,2019,SS,1992-01-10
1015,김규민,0.28,94,250,222,33,55,8,1,3,74,24,2,4,22,4.0,0.0,68.0,4.0,0.0,2.0,0.248,0.324,0.33299999999999996,0.657,0.312,86.0,0.28,2019,LF,1993-01-26
1016,용덕한,0.28,59,92,82,13,25,5,0,1,33,11,0,1,3,1.0,0.0,22.0,4.0,3.0,3.0,0.305,0.326,0.402,0.728,0.316,73.4,0.28,2014,C,1981-04-09
1017,박승욱,0.28,36,103,87,19,24,4,1,3,39,13,2,1,9,2.0,0.0,28.0,0.0,4.0,1.0,0.276,0.354,0.44799999999999995,0.802,0.34700000000000003,92.5,0.28,2016,SS,1992-12-04
1018,김경언,0.27,38,118,105,17,26,7,0,5,48,17,1,0,12,1.0,0.0,27.0,1.0,0.0,0.0,0.248,0.331,0.457,0.7879999999999999,0.34600000000000003,96.7,0.27,2017,RF,1982-12-07
1019,박정환,0.27,44,104,92,15,28,9,0,1,40,10,0,2,7,1.0,0.0,18.0,2.0,4.0,0.0,0.304,0.36,0.435,0.795,0.35100000000000003,106.4,0.27,2010,1B,1977-10-23
1020,이현곤,0.27,91,161,139,10,38,7,0,0,45,9,2,0,16,3.0,0.0,14.0,4.0,3.0,0.0,0.273,0.361,0.324,0.685,0.32899999999999996,91.2,0.27,2013,1B,1980-02-21
1021,정진호,0.27,31,32,24,9,9,0,1,0,11,3,0,2,6,2.0,0.0,1.0,0.0,0.0,0.0,0.375,0.531,0.45799999999999996,0.99,0.473,169.9,0.27,2016,LF,1988-10-02
1022,박준태,0.27,32,55,42,6,11,0,0,0,11,2,2,0,8,5.0,0.0,18.0,1.0,0.0,0.0,0.262,0.436,0.262,0.698,0.366,102.6,0.27,2014,RF,1991-07-26
1023,노진혁,0.27,117,361,327,32,73,19,2,3,105,27,1,3,26,1.0,1.0,83.0,5.0,5.0,1.0,0.223,0.282,0.321,0.603,0.28,57.6,0.27,2013,SS,1989-07-15
1024,한승택,0.27,105,288,251,22,56,9,1,3,76,27,1,0,27,1.0,1.0,82.0,8.0,7.0,2.0,0.223,0.299,0.303,0.602,0.278,61.6,0.27,2019,C,1994-06-21
1025,문규현,0.27,120,368,316,38,86,10,0,4,108,40,2,3,29,1.0,0.0,39.0,10.0,19.0,2.0,0.272,0.33299999999999996,0.342,0.675,0.301,62.9,0.27,2016,SS,1983-07-05
1026,최진행,0.27,99,328,299,32,78,16,0,12,130,45,1,2,23,3.0,0.0,79.0,8.0,0.0,3.0,0.261,0.317,0.435,0.752,0.33299999999999996,79.3,0.27,2014,LF,1985-08-17
1027,김상현,0.27,42,87,80,8,21,3,1,5,41,20,1,1,5,1.0,0.0,22.0,2.0,0.0,1.0,0.263,0.31,0.513,0.823,0.35100000000000003,96.5,0.27,2014,LF,1980-11-12
1028,용덕한,0.27,55,80,72,9,17,1,0,1,21,6,3,0,4,1.0,0.0,10.0,0.0,3.0,0.0,0.23600000000000002,0.28600000000000003,0.292,0.5770000000000001,0.26899999999999996,61.0,0.27,2012,C,1981-04-09
1029,이성우,0.27,64,125,111,6,31,5,0,1,39,14,0,0,6,1.0,0.0,17.0,2.0,7.0,0.0,0.27899999999999997,0.322,0.35100000000000003,0.6729999999999999,0.292,63.4,0.27,2017,C,1981-09-01
1030,조동찬,0.26,31,87,74,8,20,4,0,1,27,6,5,2,10,1.0,0.0,21.0,5.0,1.0,1.0,0.27,0.361,0.365,0.725,0.336,84.0,0.26,2014,3B,1983-07-27
1031,유민상,0.26,31,58,48,9,13,2,1,3,26,14,0,0,8,0.0,0.0,14.0,3.0,0.0,2.0,0.271,0.36200000000000004,0.542,0.904,0.376,119.5,0.26,2018,DH,1989-04-13
1032,김경언,0.26,66,217,182,23,48,6,1,5,71,25,3,0,28,2.0,0.0,46.0,7.0,2.0,3.0,0.264,0.363,0.39,0.753,0.34600000000000003,90.0,0.26,2016,RF,1982-12-07
1033,하주석,0.26,141,517,484,67,123,20,3,9,176,52,14,12,28,4.0,0.0,130.0,7.0,1.0,0.0,0.254,0.3,0.364,0.664,0.29600000000000004,64.3,0.26,2018,SS,1994-02-25
1034,정의윤,0.26,73,239,217,27,59,9,0,11,101,38,1,1,19,2.0,1.0,29.0,8.0,0.0,1.0,0.272,0.335,0.465,0.8,0.345,94.9,0.26,2018,DH,1986-07-25
1035,정상호,0.26,79,150,137,16,36,3,0,3,48,17,0,0,4,5.0,0.0,32.0,8.0,4.0,0.0,0.263,0.308,0.35,0.659,0.293,66.3,0.26,2017,C,1982-12-24
1036,백승룡,0.25,33,62,52,3,12,1,0,0,13,3,3,0,6,3.0,0.0,20.0,0.0,1.0,0.0,0.231,0.344,0.25,0.594,0.297,81.5,0.25,2012,2B,1982-08-16
1037,이영수,0.25,42,88,73,9,18,6,0,2,30,13,0,0,10,4.0,0.0,11.0,4.0,1.0,0.0,0.247,0.368,0.41100000000000003,0.779,0.359,111.4,0.25,2010,DH,1981-05-09
1038,정형식,0.25,52,88,74,9,17,3,0,1,23,5,4,3,12,0.0,0.0,15.0,0.0,2.0,0.0,0.23,0.337,0.311,0.648,0.31,82.6,0.25,2011,CF,1991-01-28
1039,정보명,0.25,30,86,76,6,22,5,1,0,29,9,0,1,8,0.0,0.0,15.0,1.0,1.0,1.0,0.289,0.353,0.382,0.735,0.33799999999999997,97.3,0.25,2010,LF,1980-08-23
1040,한동민,0.25,67,163,143,17,36,10,3,3,61,24,0,0,11,5.0,0.0,53.0,1.0,2.0,2.0,0.252,0.32299999999999995,0.42700000000000005,0.75,0.33,86.0,0.25,2014,1B,1989-08-09
1041,채태인,0.25,59,182,167,11,42,11,0,5,68,29,0,0,11,2.0,1.0,45.0,5.0,0.0,2.0,0.252,0.302,0.40700000000000003,0.7090000000000001,0.321,91.5,0.25,2019,1B,1982-10-11
1042,강경학,0.25,52,135,113,21,27,4,0,0,31,12,1,2,15,3.0,0.0,32.0,3.0,3.0,1.0,0.239,0.341,0.27399999999999997,0.615,0.297,77.6,0.25,2019,SS,1992-08-11
1043,오재필,0.24,46,83,70,10,15,1,0,1,19,5,6,1,9,1.0,0.0,26.0,0.0,3.0,0.0,0.214,0.313,0.271,0.584,0.27899999999999997,69.0,0.24,2012,CF,1982-07-27
1044,김태완,0.24,58,168,141,16,31,5,0,2,42,14,0,1,17,2.0,0.0,21.0,4.0,7.0,1.0,0.22,0.311,0.298,0.608,0.284,71.9,0.24,2012,2B,1981-09-19
1045,김원섭,0.24,42,119,96,12,18,8,0,1,29,12,1,0,23,0.0,0.0,20.0,0.0,0.0,0.0,0.188,0.345,0.302,0.647,0.321,85.6,0.24,2013,LF,1978-12-18
1046,김종호,0.23,93,137,122,26,36,2,0,0,38,7,13,6,14,0.0,0.0,30.0,3.0,1.0,0.0,0.295,0.368,0.311,0.679,0.32899999999999996,82.9,0.23,2016,LF,1984-05-31
1047,이정식,0.23,50,104,93,12,24,3,0,1,30,7,2,0,6,0.0,0.0,22.0,4.0,5.0,0.0,0.258,0.303,0.32299999999999995,0.626,0.28,59.2,0.23,2010,C,1981-11-02
1048,박한이,0.23,68,134,118,14,31,9,0,4,52,14,0,0,13,0.0,2.0,33.0,2.0,2.0,1.0,0.263,0.33299999999999996,0.441,0.774,0.331,88.1,0.23,2017,LF,1979-01-28
1049,김태완,0.23,89,214,186,26,48,8,0,7,77,39,0,0,24,3.0,1.0,51.0,10.0,0.0,1.0,0.258,0.35100000000000003,0.414,0.764,0.34600000000000003,88.2,0.23,2014,DH,1984-01-27
1050,조홍석,0.23,30,79,64,5,16,6,1,0,24,4,2,3,8,4.0,0.0,24.0,0.0,3.0,0.0,0.25,0.368,0.375,0.743,0.344,101.3,0.23,2013,LF,1990-02-23
