,선수,WAR,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR+,연도,포지션,생일,연봉,나이
883,이대호,3.67,142,608,540,73,173,13,0,34,288,111,1,1,50,15.0,8.0,84.0,22.0,0.0,3.0,0.32,0.391,0.5329999999999999,0.925,0.4,132.4,3.67,2017,1B,1982-06-21,250000,36
884,이대호,3.84,144,604,543,81,181,30,0,37,322,125,0,1,43,14.0,7.0,75.0,18.0,0.0,4.0,0.333,0.394,0.593,0.987,0.415,142.3,3.84,2018,DH,1982-06-21,250000,37
885,이명기,2.41,137,582,521,88,164,30,2,3,207,35,22,10,35,11.0,0.0,86.0,7.0,11.0,4.0,0.315,0.368,0.397,0.765,0.34700000000000003,102.3,2.41,2015,LF,1987-12-26,18000,29
886,이명기,2.45,139,547,484,62,142,17,3,2,171,35,14,4,48,4.0,2.0,66.0,12.0,7.0,4.0,0.293,0.359,0.353,0.713,0.332,98.5,2.45,2019,RF,1987-12-26,24000,33
887,이명기,1.9,83,314,285,54,105,13,2,4,134,28,8,6,21,1.0,0.0,47.0,7.0,7.0,0.0,0.368,0.414,0.47,0.884,0.396,127.9,1.9,2014,LF,1987-12-26,18000,28
888,이명기,-0.42,99,326,287,29,78,7,4,1,96,22,14,8,23,4.0,0.0,37.0,3.0,10.0,2.0,0.272,0.332,0.334,0.667,0.306,66.5,-0.42,2016,LF,1987-12-26,15000,30
889,이명기,2.33,115,512,464,79,154,24,4,9,213,63,8,7,28,3.0,0.0,57.0,2.0,14.0,3.0,0.332,0.3720000000000001,0.459,0.831,0.361,108.7,2.33,2017,RF,1987-12-26,25000,31
890,이명기,1.35,120,502,447,88,135,28,6,4,187,42,12,5,40,3.0,3.0,64.0,5.0,11.0,1.0,0.302,0.363,0.418,0.7809999999999999,0.34,95.0,1.35,2018,RF,1987-12-26,25000,32
891,이범호,3.34,138,514,437,60,118,25,0,28,227,79,3,4,57,16.0,1.0,91.0,16.0,0.0,4.0,0.27,0.3720000000000001,0.519,0.8909999999999999,0.389,125.2,3.34,2015,3B,1981-11-25,65000,35
892,이범호,2.41,105,406,350,47,94,23,0,19,174,82,2,2,41,11.0,1.0,89.0,9.0,0.0,4.0,0.269,0.36,0.4970000000000001,0.857,0.375,111.8,2.41,2014,3B,1981-11-25,65000,34
893,이범호,3.0,115,447,382,57,104,14,0,25,193,89,0,0,52,7.0,3.0,81.0,9.0,0.0,6.0,0.272,0.365,0.505,0.87,0.375,118.1,3.0,2017,3B,1981-11-25,65000,37
894,이범호,3.35,122,516,436,56,108,17,0,24,197,73,0,2,62,9.0,3.0,79.0,18.0,4.0,5.0,0.248,0.35,0.452,0.8009999999999999,0.364,115.0,3.35,2013,3B,1981-11-25,45000,33
895,이범호,1.55,42,171,140,13,41,7,0,2,54,19,1,0,27,1.0,2.0,23.0,3.0,0.0,3.0,0.293,0.404,0.386,0.789,0.373,134.9,1.55,2012,3B,1981-11-25,43500,32
896,이범호,2.23,101,380,332,41,93,7,0,20,160,69,1,0,42,4.0,4.0,59.0,12.0,0.0,2.0,0.28,0.366,0.482,0.848,0.365,112.5,2.23,2018,3B,1981-11-25,65000,38
897,이범호,5.54,101,405,318,63,96,21,0,17,168,77,2,0,75,7.0,3.0,56.0,8.0,0.0,5.0,0.302,0.44,0.528,0.968,0.44,171.1,5.54,2011,3B,1981-11-25,49500,31
898,이범호,4.36,138,560,484,93,150,23,0,33,272,108,1,1,60,9.0,7.0,57.0,15.0,0.0,7.0,0.31,0.391,0.562,0.953,0.411,132.9,4.36,2016,3B,1981-11-25,65000,36
899,이병규,2.92,98,401,374,39,130,19,3,5,170,74,2,2,22,2.0,2.0,40.0,10.0,0.0,3.0,0.348,0.384,0.455,0.8390000000000001,0.389,132.7,2.92,2013,RF,1974-10-25,9300,40
900,이병규,-0.47,54,102,96,3,21,7,0,1,31,9,0,0,5,0.0,0.0,18.0,4.0,0.0,1.0,0.219,0.255,0.32299999999999995,0.578,0.261,44.9,-0.47,2015,DH,1974-10-25,15600,42
901,이병규,1.91,103,257,198,31,54,11,1,10,97,39,0,0,50,7.0,1.0,58.0,5.0,0.0,2.0,0.273,0.4320000000000001,0.49,0.922,0.406,137.0,1.91,2018,DH,1983-10-09,9000,36
902,이병규,2.62,69,270,223,23,71,17,0,2,94,21,8,3,43,3.0,0.0,54.0,2.0,1.0,0.0,0.318,0.435,0.422,0.857,0.408,158.9,2.62,2012,1B,1983-10-09,7500,30
903,이병규,0.53,33,112,88,13,22,3,0,4,37,14,1,1,20,1.0,0.0,32.0,2.0,1.0,2.0,0.25,0.387,0.42,0.8079999999999999,0.375,127.4,0.53,2011,DH,1983-10-09,4500,29
904,이병규,1.89,118,455,420,52,126,25,1,5,168,41,5,7,22,2.0,1.0,58.0,18.0,5.0,6.0,0.3,0.333,0.4,0.733,0.339,110.1,1.89,2012,RF,1974-10-25,7500,39
905,이병규,0.99,73,202,172,24,50,6,1,2,64,26,1,1,26,3.0,0.0,47.0,0.0,1.0,0.0,0.29100000000000004,0.393,0.3720000000000001,0.765,0.368,118.2,0.99,2013,1B,1983-10-09,9300,31
906,이병규,2.66,103,362,307,57,92,17,1,12,147,53,5,3,44,3.0,1.0,58.0,4.0,5.0,3.0,0.3,0.389,0.479,0.868,0.388,130.7,2.66,2010,LF,1983-10-09,10000,28
907,이병규,1.16,117,451,404,49,117,14,1,9,160,64,3,4,36,1.0,5.0,53.0,11.0,4.0,6.0,0.29,0.345,0.396,0.741,0.334,94.7,1.16,2010,RF,1974-10-25,10000,37
908,이병규,1.69,70,277,230,42,56,9,1,12,103,35,2,1,43,3.0,2.0,83.0,4.0,1.0,0.0,0.243,0.37,0.448,0.8170000000000001,0.365,119.0,1.69,2015,LF,1983-10-09,15600,33
909,이병규,1.18,103,350,290,43,79,12,2,7,116,37,8,5,47,10.0,1.0,81.0,4.0,0.0,3.0,0.272,0.389,0.4,0.789,0.368,108.1,1.18,2016,LF,1983-10-09,12000,34
910,이병규,4.36,127,519,485,64,164,24,0,16,236,75,2,1,28,2.0,1.0,47.0,10.0,2.0,2.0,0.338,0.375,0.487,0.862,0.396,141.5,4.36,2011,LF,1974-10-25,4500,38
911,이병규,4.1,116,450,360,66,110,28,3,16,192,87,5,10,74,5.0,2.0,78.0,7.0,3.0,8.0,0.306,0.423,0.5329999999999999,0.956,0.417,148.1,4.1,2014,LF,1983-10-09,26000,32
912,이상호,-0.21,96,54,51,30,11,2,0,1,16,5,11,5,2,0.0,0.0,10.0,1.0,0.0,1.0,0.21600000000000005,0.241,0.314,0.555,0.248,28.1,-0.21,2014,3B,1989-02-05,4000,26
913,이상호,0.72,95,241,227,33,76,8,0,0,84,15,12,2,7,2.0,0.0,15.0,7.0,5.0,0.0,0.335,0.36,0.37,0.73,0.331,90.2,0.72,2017,2B,1989-02-05,7500,29
914,이상호,0.55,103,139,125,26,31,7,1,0,40,13,25,4,10,0.0,0.0,21.0,4.0,4.0,0.0,0.248,0.304,0.32,0.624,0.29,64.4,0.55,2013,2B,1989-02-05,4000,25
915,이상호,-0.19,102,256,234,30,65,7,0,0,72,12,10,5,9,2.0,0.0,22.0,10.0,8.0,3.0,0.278,0.307,0.308,0.614,0.281,63.9,-0.19,2019,2B,1989-02-05,10000,31
916,이상훈,-0.34,34,71,60,6,10,0,0,0,10,2,5,1,7,2.0,0.0,11.0,1.0,2.0,0.0,0.16699999999999998,0.275,0.16699999999999998,0.442,0.227,23.7,-0.34,2010,RF,1987-05-04,2600,24
917,이성열,1.87,131,528,485,76,143,21,1,34,268,102,9,7,35,5.0,3.0,143.0,9.0,1.0,2.0,0.295,0.34700000000000003,0.5529999999999999,0.9,0.377,114.2,1.87,2018,DH,1984-07-13,25000,35
918,이성열,1.54,92,329,284,42,67,12,0,18,133,48,1,2,23,17.0,1.0,115.0,2.0,3.0,2.0,0.236,0.328,0.468,0.797,0.359,111.6,1.54,2013,RF,1984-07-13,11000,30
919,이성열,0.81,86,219,198,29,57,7,3,10,100,29,0,0,11,8.0,0.0,62.0,3.0,2.0,0.0,0.28800000000000003,0.35,0.505,0.855,0.374,107.5,0.81,2016,LF,1984-07-13,23000,33
920,이성열,0.58,101,268,232,35,58,10,2,9,99,36,1,1,20,9.0,1.0,87.0,5.0,5.0,2.0,0.25,0.331,0.4270000000000001,0.758,0.332,84.2,0.58,2015,LF,1984-07-13,25000,32
921,이성열,0.79,83,246,221,23,56,7,1,7,86,28,4,6,16,9.0,0.0,76.0,2.0,0.0,0.0,0.253,0.329,0.389,0.718,0.339,102.2,0.79,2011,RF,1984-07-13,8500,28
922,이성열,2.14,81,318,280,41,86,16,1,21,167,65,3,0,19,9.0,0.0,80.0,0.0,4.0,5.0,0.307,0.364,0.596,0.961,0.399,131.4,2.14,2017,LF,1984-07-13,25000,34
923,이성열,0.42,104,298,265,24,58,12,0,7,91,35,5,6,25,6.0,0.0,85.0,6.0,1.0,1.0,0.219,0.3,0.343,0.643,0.306,87.2,0.42,2012,RF,1984-07-13,7200,29
924,이성열,2.45,129,476,414,60,106,21,1,21,192,85,8,4,48,9.0,1.0,114.0,7.0,1.0,4.0,0.256,0.343,0.464,0.807,0.364,124.7,2.45,2019,RF,1984-07-13,50000,36
925,이성열,2.84,129,484,419,77,110,27,1,24,211,86,6,3,40,13.0,0.0,136.0,6.0,9.0,3.0,0.263,0.343,0.504,0.847,0.369,118.0,2.84,2010,RF,1984-07-13,8500,27
926,이성열,0.47,96,291,256,46,66,10,0,14,118,39,2,3,24,9.0,1.0,80.0,0.0,1.0,1.0,0.258,0.341,0.461,0.802,0.353,93.0,0.47,2014,DH,1984-07-13,11000,31
927,이성우,-0.33,54,74,64,2,10,3,0,0,13,6,0,0,4,3.0,0.0,11.0,2.0,3.0,0.0,0.156,0.239,0.203,0.443,0.212,18.9,-0.33,2019,C,1981-09-01,8000,39
928,이성우,-0.47,63,134,124,11,29,3,0,1,35,9,1,0,3,1.0,0.0,18.0,9.0,6.0,0.0,0.234,0.258,0.282,0.54,0.24,22.7,-0.47,2014,C,1981-09-01,6500,34
929,이성우,-0.34,79,134,117,8,26,8,0,1,37,16,0,0,9,0.0,1.0,20.0,5.0,5.0,3.0,0.222,0.271,0.316,0.588,0.255,36.3,-0.34,2015,C,1981-09-01,6500,35
930,이성우,-0.33,55,89,76,9,16,1,0,0,17,6,0,0,5,3.0,0.0,10.0,3.0,4.0,1.0,0.211,0.282,0.224,0.506,0.241,22.7,-0.33,2016,C,1981-09-01,6000,36
931,이성우,0.27,64,125,111,6,31,5,0,1,39,14,0,0,6,1.0,0.0,17.0,2.0,7.0,0.0,0.279,0.322,0.35100000000000003,0.6729999999999999,0.292,63.4,0.27,2017,C,1981-09-01,9000,37
932,이성우,-0.18,88,134,120,10,29,5,0,0,34,5,1,0,8,1.0,0.0,16.0,4.0,4.0,1.0,0.242,0.292,0.28300000000000003,0.5760000000000001,0.26,41.7,-0.18,2018,C,1981-09-01,9000,38
933,이숭용,0.46,124,374,328,37,90,15,0,2,111,30,5,2,36,3.0,0.0,37.0,7.0,5.0,2.0,0.274,0.35,0.338,0.688,0.32299999999999995,87.6,0.46,2010,1B,1971-03-10,17000,40
934,이숭용,-0.07,88,172,146,7,37,7,0,0,44,12,1,0,18,1.0,1.0,18.0,4.0,6.0,1.0,0.253,0.337,0.301,0.639,0.299,75.0,-0.07,2011,1B,1971-03-10,17000,41
935,이승엽,0.37,111,483,443,62,112,24,0,13,175,69,3,1,30,2.0,2.0,94.0,8.0,0.0,8.0,0.253,0.298,0.395,0.693,0.317,83.1,0.37,2013,1B,1976-08-18,80000,38
936,이승엽,2.42,127,548,506,83,156,30,0,32,282,101,5,1,40,0.0,3.0,77.0,10.0,0.0,2.0,0.308,0.358,0.557,0.915,0.393,118.3,2.42,2014,DH,1976-08-18,100000,39
937,이승엽,1.18,135,533,472,65,132,30,5,24,244,87,1,1,47,6.0,6.0,85.0,7.0,0.0,8.0,0.28,0.34700000000000003,0.517,0.8640000000000001,0.3670000000000001,111.1,1.18,2017,DH,1976-08-18,100000,42
938,이승엽,5.47,126,556,488,84,150,28,2,21,245,85,6,0,59,4.0,4.0,101.0,10.0,1.0,4.0,0.307,0.384,0.502,0.8859999999999999,0.406,157.5,5.47,2012,1B,1976-08-18,80000,37
939,이승엽,2.62,142,623,542,91,164,32,2,27,281,118,5,2,65,8.0,1.0,89.0,7.0,0.0,8.0,0.303,0.38,0.518,0.899,0.396,123.1,2.62,2016,DH,1976-08-18,100000,41
940,이승엽,3.14,122,522,470,87,156,28,1,26,264,90,2,1,40,6.0,2.0,71.0,10.0,0.0,6.0,0.332,0.387,0.562,0.949,0.412,140.4,3.14,2015,DH,1976-08-18,100000,40
941,이시찬,0.0,34,72,64,7,18,1,0,0,19,6,1,1,4,1.0,0.0,12.0,3.0,1.0,2.0,,,,,,,0.0,2015,2B,1985-02-25,5100,31
942,이시찬,-0.21,33,23,19,6,2,0,1,0,4,2,4,3,2,0.0,0.0,4.0,0.0,1.0,1.0,0.105,0.182,0.211,0.392,0.177,-8.5,-0.21,2011,2B,1985-02-25,2200,27
943,이시찬,-0.44,97,181,165,20,33,4,0,1,40,13,16,3,9,2.0,1.0,29.0,7.0,5.0,0.0,0.2,0.25,0.242,0.4920000000000001,0.231,24.9,-0.44,2013,2B,1985-02-25,4300,29
944,이시찬,0.17,45,119,105,14,30,4,0,0,34,9,4,1,10,0.0,0.0,19.0,3.0,3.0,1.0,0.28600000000000003,0.345,0.324,0.669,0.31,64.1,0.17,2014,SS,1985-02-25,5100,30
945,이시찬,-0.03,60,47,41,16,8,1,0,0,9,4,9,2,3,0.0,0.0,8.0,1.0,2.0,1.0,,,,,,,-0.03,2012,2B,1985-02-25,2200,28
946,이양기,0.63,93,164,147,9,41,13,0,0,54,17,3,0,9,6.0,0.0,31.0,5.0,2.0,0.0,0.279,0.34600000000000003,0.3670000000000001,0.713,0.336,100.6,0.63,2011,RF,1981-01-31,3700,31
947,이양기,-0.02,35,54,49,8,11,2,0,0,13,6,0,0,2,3.0,0.0,11.0,1.0,0.0,0.0,,,,,,,-0.02,2012,RF,1981-01-31,3700,32
948,이양기,-0.21,45,139,125,13,33,5,0,0,38,6,1,0,10,2.0,0.0,19.0,3.0,1.0,1.0,0.264,0.326,0.304,0.63,0.299,57.1,-0.21,2014,LF,1981-01-31,5400,34
949,이양기,1.17,56,209,185,16,57,8,1,3,76,30,0,0,17,5.0,0.0,25.0,10.0,1.0,1.0,0.308,0.38,0.411,0.7909999999999999,0.373,120.7,1.17,2013,RF,1981-01-31,5200,33
950,이여상,-0.1,61,83,72,10,18,3,1,0,23,7,2,2,7,0.0,0.0,25.0,0.0,3.0,1.0,0.25,0.313,0.319,0.632,0.287,55.6,-0.1,2016,SS,1984-02-01,3600,33
951,이여상,0.47,86,211,182,18,43,7,0,3,59,19,7,2,15,2.0,0.0,40.0,5.0,12.0,0.0,0.236,0.302,0.324,0.626,0.28300000000000003,72.0,0.47,2012,3B,1984-02-01,5000,29
952,이여상,0.08,120,372,320,31,71,15,2,3,99,38,15,4,24,4.0,0.0,67.0,11.0,19.0,5.0,0.222,0.281,0.309,0.59,0.266,53.0,0.08,2011,3B,1984-02-01,5000,28
953,이영수,0.25,42,88,73,9,18,6,0,2,30,13,0,0,10,4.0,0.0,11.0,4.0,1.0,0.0,0.247,0.368,0.411,0.779,0.359,111.4,0.25,2010,DH,1981-05-09,2600,30
954,이영욱,-0.02,38,26,22,8,5,2,0,0,7,2,0,1,3,1.0,0.0,10.0,0.0,0.0,0.0,,,,,,,-0.02,2015,RF,1985-10-11,5500,31
955,이영욱,2.56,120,479,408,68,111,19,2,4,146,42,30,8,51,7.0,2.0,86.0,4.0,9.0,4.0,0.272,0.36,0.358,0.7170000000000001,0.332,93.3,2.56,2010,CF,1985-10-11,8000,26
956,이영욱,0.91,111,234,203,37,47,9,3,3,71,20,14,6,21,4.0,0.0,68.0,1.0,3.0,3.0,0.232,0.312,0.35,0.6609999999999999,0.308,81.8,0.91,2011,CF,1985-10-11,7000,27
957,이영욱,-0.29,104,52,49,16,8,1,0,1,12,4,6,3,2,1.0,0.0,21.0,1.0,0.0,0.0,0.163,0.212,0.245,0.456,0.214,4.9,-0.29,2016,CF,1985-10-11,6500,32
958,이영욱,-0.0,40,64,53,16,11,3,0,0,14,6,6,1,7,2.0,0.0,16.0,0.0,2.0,0.0,,,,,,,-0.0,2014,CF,1985-10-11,6000,30
959,이용규,2.83,100,453,390,74,115,20,1,2,143,22,21,9,44,7.0,0.0,37.0,4.0,10.0,2.0,0.295,0.375,0.3670000000000001,0.741,0.349,104.7,2.83,2013,CF,1985-08-26,70000,29
960,이용규,3.84,129,555,472,74,145,19,1,3,175,51,25,12,64,9.0,2.0,50.0,10.0,7.0,3.0,0.307,0.398,0.371,0.769,0.361,112.8,3.84,2010,CF,1985-08-26,20000,26
961,이용규,1.84,134,575,491,82,144,14,1,1,163,36,30,11,59,12.0,0.0,62.0,8.0,8.0,5.0,0.293,0.379,0.332,0.711,0.331,88.6,1.84,2018,CF,1985-08-26,40000,34
962,이용규,0.32,57,200,179,31,47,8,1,0,57,12,10,3,17,2.0,0.0,20.0,4.0,1.0,1.0,0.263,0.332,0.318,0.65,0.304,70.8,0.32,2017,CF,1985-08-26,40000,33
963,이용규,4.96,124,585,493,94,168,15,7,4,209,42,28,10,68,9.0,5.0,45.0,4.0,11.0,4.0,0.341,0.4270000000000001,0.424,0.851,0.386,119.6,4.96,2015,CF,1985-08-26,70000,31
964,이용규,5.54,111,503,421,84,140,16,2,3,169,33,30,6,63,9.0,2.0,33.0,5.0,7.0,3.0,0.333,0.4270000000000001,0.401,0.8290000000000001,0.391,137.9,5.54,2011,CF,1985-08-26,30000,27
965,이용규,4.31,113,530,452,98,159,20,4,3,196,41,21,11,63,7.0,1.0,29.0,7.0,7.0,1.0,0.35200000000000004,0.438,0.434,0.872,0.404,128.1,4.31,2016,CF,1985-08-26,90000,32
966,이용규,0.09,104,418,358,62,103,12,4,0,123,20,12,11,52,5.0,0.0,46.0,5.0,2.0,1.0,0.28800000000000003,0.385,0.344,0.728,0.349,88.2,0.09,2014,DH,1985-08-26,70000,30
967,이용규,4.5,125,580,491,86,139,14,2,2,163,37,44,12,66,10.0,0.0,38.0,9.0,10.0,3.0,0.28300000000000003,0.377,0.332,0.7090000000000001,0.34,111.3,4.5,2012,CF,1985-08-26,34000,28
968,이우민,0.09,92,90,82,13,20,4,1,0,26,9,2,1,2,4.0,0.0,16.0,0.0,2.0,0.0,0.244,0.29600000000000004,0.317,0.613,0.28300000000000003,61.1,0.09,2010,CF,1982-05-04,2200,29
969,이우민,-0.4,70,90,75,12,9,1,1,0,12,3,3,1,10,2.0,0.0,26.0,0.0,2.0,1.0,0.12,0.239,0.16,0.399,0.206,12.8,-0.4,2011,CF,1982-05-04,2200,30
970,이우민,0.08,60,251,217,30,55,5,0,0,60,16,5,5,15,8.0,0.0,47.0,2.0,9.0,2.0,0.253,0.322,0.277,0.599,0.285,61.9,0.08,2013,CF,1982-05-04,6000,32
971,이우민,0.17,104,215,185,35,47,5,1,4,66,21,2,4,15,10.0,2.0,38.0,6.0,5.0,0.0,0.254,0.343,0.35700000000000004,0.7,0.314,76.4,0.17,2017,CF,1982-05-04,7000,36
972,이우민,-0.38,75,174,141,18,32,4,0,4,48,18,2,0,10,6.0,0.0,43.0,2.0,17.0,0.0,0.227,0.306,0.34,0.6459999999999999,0.271,48.5,-0.38,2015,CF,1982-05-04,7000,34
973,이우민,-0.19,44,103,80,14,19,0,0,0,19,10,0,3,14,2.0,0.0,22.0,1.0,6.0,1.0,0.238,0.361,0.238,0.598,0.289,57.8,-0.19,2014,CF,1982-05-04,7000,33
974,이우민,0.07,65,101,84,12,18,2,0,1,23,5,1,2,12,0.0,0.0,21.0,0.0,5.0,0.0,0.214,0.313,0.274,0.586,0.276,65.9,0.07,2012,CF,1982-05-04,2200,31
975,이우민,-0.31,52,98,83,19,16,5,0,1,24,8,2,2,7,4.0,0.0,16.0,3.0,4.0,0.0,0.193,0.287,0.289,0.5760000000000001,0.266,38.7,-0.31,2016,CF,1982-05-04,7000,35
976,이우성,-0.48,71,199,177,24,40,9,0,4,61,24,1,2,16,4.0,0.0,57.0,6.0,1.0,1.0,0.226,0.303,0.345,0.648,0.292,63.7,-0.48,2018,LF,1994-07-17,2800,25
977,이우성,0.05,60,168,151,19,33,4,0,6,55,22,0,0,12,2.0,0.0,40.0,3.0,1.0,2.0,0.219,0.281,0.364,0.6459999999999999,0.295,,0.05,2019,LF,1994-07-17,4000,26
978,이원석,2.81,85,300,264,40,83,12,0,10,125,39,6,4,29,3.0,0.0,49.0,7.0,1.0,3.0,0.314,0.385,0.473,0.858,0.395,136.9,2.81,2013,3B,1986-10-21,15000,28
979,이원석,0.41,79,255,231,29,58,8,2,5,85,25,0,0,19,1.0,0.0,53.0,2.0,2.0,2.0,0.251,0.308,0.368,0.6759999999999999,0.306,70.6,0.41,2014,3B,1986-10-21,15000,29
980,이원석,0.54,110,311,264,36,57,11,0,8,92,35,1,0,29,3.0,0.0,58.0,7.0,12.0,3.0,0.21600000000000005,0.298,0.348,0.6459999999999999,0.293,70.8,0.54,2011,3B,1986-10-21,8400,26
981,이원석,1.52,104,330,291,36,78,14,4,8,124,49,1,4,26,4.0,1.0,44.0,5.0,7.0,2.0,0.268,0.334,0.426,0.7609999999999999,0.337,97.0,1.52,2010,3B,1986-10-21,9400,25
982,이원석,2.06,107,372,325,36,87,13,2,8,128,42,1,1,30,5.0,4.0,35.0,16.0,10.0,2.0,0.268,0.337,0.394,0.731,0.331,105.1,2.06,2012,3B,1986-10-21,10000,27
983,이원석,1.46,121,459,411,55,109,20,1,18,185,62,2,0,34,4.0,2.0,80.0,4.0,4.0,6.0,0.265,0.32299999999999995,0.45,0.773,0.333,89.2,1.46,2017,3B,1986-10-21,30000,32
984,이원석,3.35,128,543,479,74,144,30,1,20,236,93,2,1,52,7.0,1.0,103.0,10.0,0.0,5.0,0.301,0.374,0.493,0.867,0.376,116.9,3.35,2018,3B,1986-10-21,30000,33
985,이원석,1.98,111,455,395,44,97,20,0,19,174,76,2,1,43,8.0,0.0,73.0,10.0,2.0,7.0,0.246,0.327,0.441,0.767,0.34600000000000003,104.8,1.98,2019,3B,1986-10-21,30000,34
986,이원재,0.47,77,150,138,12,42,10,0,5,67,19,0,2,10,0.0,0.0,33.0,3.0,0.0,2.0,0.304,0.34700000000000003,0.486,0.8320000000000001,0.359,107.4,0.47,2018,LF,1989-05-20,2700,30
987,이원재,0.17,94,285,256,31,66,11,0,8,101,36,1,2,20,1.0,0.0,47.0,5.0,5.0,3.0,0.258,0.311,0.395,0.705,0.318,88.5,0.17,2019,1B,1989-05-20,7100,31
988,이인구,0.84,81,182,161,26,43,5,2,2,58,14,6,1,17,3.0,0.0,22.0,4.0,1.0,0.0,0.267,0.348,0.36,0.708,0.337,101.0,0.84,2011,LF,1980-11-07,5000,32
989,이재원,1.68,140,559,489,58,138,18,1,17,209,100,1,3,54,11.0,5.0,85.0,22.0,0.0,5.0,0.282,0.363,0.4270000000000001,0.7909999999999999,0.355,106.7,1.68,2015,C,1988-02-24,28000,28
990,이재원,1.93,130,472,411,49,119,15,0,15,179,64,1,5,43,9.0,3.0,76.0,15.0,2.0,7.0,0.29,0.364,0.436,0.799,0.359,99.4,1.93,2016,C,1988-02-24,35000,29
991,이재원,-0.11,54,79,70,8,18,5,0,1,26,7,0,0,5,2.0,2.0,8.0,4.0,1.0,1.0,0.257,0.321,0.371,0.6920000000000001,0.306,75.6,-0.11,2010,DH,1988-02-24,5000,23
992,이재원,2.66,139,502,451,33,121,19,0,12,176,75,1,0,34,9.0,2.0,59.0,16.0,1.0,7.0,0.268,0.327,0.39,0.718,0.33,95.9,2.66,2019,C,1988-02-24,130000,32
993,이재원,4.04,120,484,412,48,139,30,2,12,209,83,3,0,49,12.0,7.0,66.0,14.0,0.0,11.0,0.337,0.413,0.507,0.921,0.405,134.3,4.04,2014,DH,1988-02-24,28000,27
994,이재원,1.5,69,252,226,27,57,10,1,8,93,41,2,1,17,4.0,0.0,32.0,8.0,3.0,2.0,0.252,0.313,0.412,0.725,0.331,92.6,1.5,2013,C,1988-02-24,7500,26
995,이재원,4.21,130,471,407,63,134,24,0,17,209,57,0,0,43,12.0,0.0,65.0,13.0,4.0,5.0,0.329,0.405,0.514,0.918,0.397,130.6,4.21,2018,C,1988-02-24,35000,31
996,이재원,0.3,114,350,314,32,76,15,0,9,118,42,0,1,16,8.0,0.0,55.0,9.0,8.0,4.0,0.242,0.292,0.376,0.6679999999999999,0.29100000000000004,61.9,0.3,2017,C,1988-02-24,35000,30
997,이재율,-0.19,52,27,24,16,4,0,0,0,4,1,9,1,0,2.0,0.0,9.0,0.0,1.0,0.0,0.16699999999999998,0.231,0.16699999999999998,0.397,0.193,-1.6,-0.19,2017,LF,1993-05-02,3000,25
998,이재율,-0.21,33,45,41,8,7,1,1,0,10,1,3,1,2,2.0,0.0,10.0,0.0,0.0,0.0,0.171,0.244,0.244,0.488,0.23,26.6,-0.21,2018,LF,1993-05-02,3000,26
999,이재율,-0.1,32,13,13,9,2,0,0,0,2,0,8,1,0,0.0,0.0,3.0,0.0,0.0,0.0,0.154,0.154,0.154,0.308,0.145,-37.7,-0.1,2016,CF,1993-05-02,3000,24
1000,이정식,0.23,50,104,93,12,24,3,0,1,30,7,2,0,6,0.0,0.0,22.0,4.0,5.0,0.0,0.258,0.303,0.32299999999999995,0.626,0.28,59.2,0.23,2010,C,1981-11-02,7000,30
1001,이정식,-0.21,46,64,53,4,8,0,0,0,8,1,0,1,7,1.0,0.0,19.0,0.0,3.0,0.0,0.151,0.262,0.151,0.413,0.21,19.5,-0.21,2012,C,1981-11-02,5500,32
1002,이정후,4.88,140,630,574,91,193,31,10,6,262,68,13,7,45,4.0,0.0,40.0,15.0,3.0,4.0,0.336,0.386,0.456,0.8420000000000001,0.386,135.1,4.88,2019,LF,1998-08-20,11000,22
1003,이정후,3.75,109,520,459,81,163,34,2,6,219,57,11,4,42,8.0,3.0,58.0,5.0,3.0,8.0,0.355,0.412,0.477,0.889,0.391,127.4,3.75,2018,RF,1998-08-20,11000,21
1004,이정후,3.66,144,622,552,111,179,29,8,2,230,47,12,4,60,6.0,2.0,67.0,9.0,2.0,2.0,0.324,0.395,0.417,0.812,0.37,112.0,3.66,2017,CF,1998-08-20,11000,20
1005,이종범,-0.1,97,289,265,36,65,16,1,4,95,29,2,2,15,3.0,0.0,33.0,5.0,6.0,0.0,0.245,0.293,0.358,0.652,0.295,68.3,-0.1,2010,RF,1970-08-15,19000,41
1006,이종범,0.69,97,273,235,27,65,15,1,3,91,24,3,2,22,1.0,1.0,35.0,6.0,12.0,3.0,0.277,0.337,0.387,0.7240000000000001,0.32299999999999995,91.7,0.69,2011,RF,1970-08-15,19000,42
1007,이종욱,3.38,114,471,413,66,129,16,2,5,164,45,30,13,45,4.0,1.0,46.0,3.0,6.0,3.0,0.312,0.383,0.397,0.78,0.36,112.3,3.38,2010,CF,1980-06-18,19200,31
1008,이종욱,1.56,124,495,438,73,126,28,4,6,180,78,15,4,40,3.0,0.0,60.0,5.0,1.0,13.0,0.28800000000000003,0.342,0.411,0.753,0.339,87.8,1.56,2014,RF,1980-06-18,50000,35
1009,이종욱,3.57,121,499,436,64,132,11,5,5,168,44,20,15,49,5.0,0.0,51.0,6.0,5.0,4.0,0.303,0.377,0.385,0.762,0.359,116.0,3.57,2011,CF,1980-06-18,20500,32
